time,x,y,z,xvalue,yvalue,zvalue
0,-1.31579,-0.263158,0,2.68309e-08,4.07246e-08,-0
0,-1.31579,0.263158,0,3.65058e-08,2.80839e-08,0
0,-1.31579,0.789474,0,4.02093e-08,2.00621e-08,0
0,-1.31579,1.31579,0,4.51655e-08,1.80119e-08,0
0,-1.31579,1.84211,0,5.51893e-08,1.9006e-08,0
0,-1.31579,2.36842,0,7.00034e-08,2.05687e-08,0
0,-1.31579,2.89474,0,8.75378e-08,2.16342e-08,0
0,-1.31579,3.42105,0,1.05601e-07,2.20949e-08,0
0,-1.31579,3.94737,0,1.21724e-07,2.20794e-08,0
0,-1.31579,4.47368,0,1.33693e-07,2.17877e-08,0
0,-1.31579,5,0,1.39285e-07,2.12551e-08,0
0,-0.789474,-5,0,7.26929e-08,2.94395e-09,-0
0,-0.789474,-4.47368,0,6.25143e-08,5.71388e-09,0
0,-0.789474,-3.94737,0,3.2522e-08,7.55673e-09,0
0,-0.789474,-3.42105,0,8.33898e-10,1.16326e-08,0
0,-0.789474,-2.89474,0,-2.08854e-08,1.9459e-08,0
0,-0.789474,-2.36842,0,-2.92871e-08,2.97394e-08,0
0,-0.789474,-1.84211,0,-2.45471e-08,4.01743e-08,0
0,-0.789474,-1.31579,0,-7.52116e-09,4.77744e-08,0
0,-0.789474,-0.789474,0,1.9949e-08,4.74068e-08,0
0,-0.789474,-0.263158,0,4.78773e-08,3.11049e-08,-0
0,-0.789474,0.263158,0,5.33315e-08,5.48035e-09,0
0,-0.789474,0.789474,0,4.11963e-08,-5.2712e-09,0
0,-0.789474,1.31579,0,3.6229e-08,-2.91075e-09,0
0,-0.789474,1.84211,0,4.33024e-08,1.74546e-09,0
0,-0.789474,2.36842,0,5.86645e-08,4.91646e-09,0
0,-0.789474,2.89474,0,7.84141e-08,6.317e-09,0
0,-0.789474,3.42105,0,9.93388e-08,6.55738e-09,0
0,-0.789474,3.94737,0,1.18785e-07,6.35254e-09,0
0,-0.789474,4.47368,0,1.34313e-07,6.24643e-09,0
0,-0.789474,5,0,1.43603e-07,6.51956e-09,0
0,-0.263158,-5,0,6.84963e-08,1.00342e-08,-0
0,-0.263158,-4.47368,0,6.34037e-08,1.35945e-08,-0
0,-0.263158,-3.94737,0,3.77359e-08,1.33859e-08,-0
0,-0.263158,-3.42105,0,7.52207e-09,1.30387e-08,0
0,-0.263158,-2.89474,0,-1.51207e-08,1.62924e-08,0
0,-0.263158,-2.36842,0,-2.57703e-08,2.36797e-08,0
0,-0.263158,-1.84211,0,-2.34512e-08,3.4608e-08,0
0,-0.263158,-1.31579,0,-6.1279e-09,4.92035e-08,0
0,-0.263158,-0.789474,0,3.74042e-08,6.65048e-08,0
0,-0.263158,-0.263158,0,1.27466e-07,5.17269e-08,0
0,-0.263158,0.263158,0,1.27946e-07,-4.01033e-08,0
0,-0.263158,0.789474,0,4.88978e-08,-4.36398e-08,0
0,-0.263158,1.31579,0,2.50771e-08,-2.30605e-08,0
0,-0.263158,1.84211,0,2.95488e-08,-1.16477e-08,0
0,-0.263158,2.36842,0,4.61685e-08,-7.11945e-09,0
0,-0.263158,2.89474,0,6.82637e-08,-6.37231e-09,-0
0,-0.263158,3.42105,0,9.19297e-08,-7.33434e-09,-0
0,-0.263158,3.94737,0,1.14295e-07,-8.61041e-09,-0
0,-0.263158,4.47368,0,1.32832e-07,-9.29155e-09,-0
0,-0.263158,5,0,1.4532e-07,-8.88997e-09,-0
0,0.263158,-5,0,6.1298e-08,1.53797e-08,-0
0,0.263158,-4.47368,0,6.32986e-08,2.11419e-08,-0
0,0.263158,-3.94737,0,4.44053e-08,2.11897e-08,-0
0,0.263158,-3.42105,0,1.73491e-08,1.77934e-08,-0
0,0.263158,-2.89474,0,-5.71151e-09,1.64208e-08,-0
0,0.263158,-2.36842,0,-1.93068e-08,2.00383e-08,-0
0,0.263158,-1.84211,0,-2.21517e-08,3.05657e-08,0
0,0.263158,-1.31579,0,-1.27804e-08,5.46883e-08,0
0,0.263158,-0.789474,0,2.64626e-08,1.28548e-07,0
0,0.263158,-0.263158,0,4.90556e-07,5.32845e-07,0
0,0.263158,0.263158,0,5.04169e-07,-5.24216e-07,0
0,0.263158,0.789474,0,3.77326e-08,-1.10241e-07,0
0,0.263158,1.31579,0,8.49835e-09,-3.80885e-08,-0
0,0.263158,1.84211,0,1.55298e-08,-1.91142e-08,-0
0,0.263158,2.36842,0,3.45764e-08,-1.48888e-08,-0
0,0.263158,2.89474,0,5.89313e-08,-1.62298e-08,-0
0,0.263158,3.42105,0,8.4802e-08,-1.9445e-08,-0
0,0.263158,3.94737,0,1.09436e-07,-2.25664e-08,-0
0,0.263158,4.47368,0,1.30402e-07,-2.44299e-08,-0
0,0.263158,5,0,1.45277e-07,-2.43884e-08,-0
0,0.789474,-5,0,4.97961e-08,1.7767e-08,-0
0,0.789474,-4.47368,0,5.98399e-08,2.68206e-08,-0
0,0.789474,-3.94737,0,4.96453e-08,2.99788e-08,-0
0,0.789474,-3.42105,0,2.81174e-08,2.68064e-08,-0
0,0.789474,-2.89474,0,6.17564e-09,2.23569e-08,-0
0,0.789474,-2.36842,0,-9.88749e-09,2.1826e-08,0
0,0.789474,-1.84211,0,-1.90885e-08,2.91853e-08,0
0,0.789474,-1.31579,0,-2.5613e-08,5.29869e-08,0
0,0.789474,-0.789474,0,-5.49573e-08,1.32477e-07,0
0,0.789474,-0.263158,0,-5.09569e-07,4.75072e-07,0
0,0.789474,0.263158,0,-4.55172e-07,-4.68397e-07,0
0,0.789474,0.789474,0,-3.4179e-08,-1.12416e-07,0
0,0.789474,1.31579,0,-1.15552e-08,-3.65639e-08,0
0,0.789474,1.84211,0,4.08906e-09,-1.97014e-08,-0
0,0.789474,2.36842,0,2.60663e-08,-1.91252e-08,-0
0,0.789474,2.89474,0,5.21423e-08,-2.41054e-08,-0
0,0.789474,3.42105,0,7.94182e-08,-3.03935e-08,-0
0,0.789474,3.94737,0,1.05411e-07,-3.58249e-08,-0
0,0.789474,4.47368,0,1.27781e-07,-3.91509e-08,-0
0,0.789474,5,0,1.4429e-07,-3.97148e-08,-0
0,1.31579,-5,0,3.31791e-08,1.5907e-08,-0
0,1.31579,-4.47368,0,5.08611e-08,2.84285e-08,-0
0,1.31579,-3.94737,0,5.02726e-08,3.64509e-08,-0
0,1.31579,-3.42105,0,3.62572e-08,3.75323e-08,-0
0,1.31579,-2.89474,0,1.75564e-08,3.39507e-08,-0
0,1.31579,-2.36842,0,5.47367e-10,3.10015e-08,0
0,1.31579,-1.84211,0,-1.35237e-08,3.35643e-08,0
0,1.31579,-1.31579,0,-3.03173e-08,4.61948e-08,0
0,1.31579,-0.789474,0,-7.13965e-08,7.07729e-08,0
0,1.31579,-0.263158,0,-1.69175e-07,5.76383e-08,-0
0,1.31579,0.263158,0,-1.47594e-07,-5.26681e-08,0
0,1.31579,0.789474,0,-5.28699e-08,-4.54257e-08,0
0,1.31579,1.31579,0,-2.18025e-08,-2.08094e-08,0
0,1.31579,1.84211,0,-1.40589e-09,-1.63271e-08,-0
0,1.31579,2.36842,0,2.21152e-08,-2.21604e-08,-0
0,1.31579,2.89474,0,4.87527e-08,-3.16475e-08,-0
0,1.31579,3.42105,0,7.639e-08,-4.12577e-08,-0
0,1.31579,3.94737,0,1.02805e-07,-4.90207e-08,-0
0,1.31579,4.47368,0,1.25738e-07,-5.37555e-08,-0
0,1.31579,5,0,1.42939e-07,-5.48318e-08,-0
0,1.84211,-5,0,1.15887e-08,8.85518e-09,-0
0,1.84211,-4.47368,0,3.52456e-08,2.40803e-08,-0
0,1.84211,-3.94737,0,4.38216e-08,3.67328e-08,-0
0,1.84211,-3.42105,0,3.85442e-08,4.3888e-08,-0
0,1.84211,-2.89474,0,2.49867e-08,4.52414e-08,-0
0,1.84211,-2.36842,0,9.01209e-09,4.37115e-08,-0
0,1.84211,-1.84211,0,-7.05878e-09,4.31726e-08,0
0,1.84211,-1.31579,0,-2.55613e-08,4.52827e-08,0
0,1.84211,-0.789474,0,-5.11977e-08,4.47405e-08,0
0,1.84211,-0.263158,0,-7.4731e-08,2.61972e-08,-0
0,1.84211,0.263158,0,-6.52787e-08,-1.10992e-09,0
0,1.84211,0.789474,0,-3.96401e-08,-6.67844e-09,0
0,1.84211,1.31579,0,-1.9919e-08,-7.2657e-09,-0
0,1.84211,1.84211,0,-2.56483e-10,-1.47534e-08,-0
0,1.84211,2.36842,0,2.28917e-08,-2.71319e-08,-0
0,1.84211,2.89474,0,4.88484e-08,-4.07901e-08,-0
0,1.84211,3.42105,0,7.58068e-08,-5.3221e-08,-0
0,1.84211,3.94737,0,1.01701e-07,-6.28058e-08,-0
0,1.84211,4.47368,0,1.2433e-07,-6.85015e-08,-0
0,1.84211,5,0,1.41464e-07,-6.97498e-08,-0
0,2.36842,-5,0,-1.39788e-08,-3.75776e-09,-0
0,2.36842,-4.47368,0,1.33863e-08,1.28576e-08,-0
0,2.36842,-3.94737,0,2.92723e-08,2.85819e-08,-0
0,2.36842,-3.42105,0,3.28924e-08,4.07692e-08,-0
0,2.36842,-2.89474,0,2.65702e-08,4.78525e-08,-0
0,2.36842,-2.36842,0,1.44621e-08,5.02982e-08,-0
0,2.36842,-1.84211,0,-3.70611e-11,4.98376e-08,-0
0,2.36842,-1.31579,0,-1.5417e-08,4.72467e-08,-0
0,2.36842,-0.789474,0,-2.98465e-08,4.08212e-08,-0
0,2.36842,-0.263158,0,-3.77754e-08,2.93303e-08,-0
0,2.36842,0.263158,0,-3.49339e-08,1.73364e-08,-0
0,2.36842,0.789474,0,-2.52766e-08,7.44632e-09,-0
0,2.36842,1.31579,0,-1.19098e-08,-4.28339e-09,-0
0,2.36842,1.84211,0,5.59883e-09,-1.94775e-08,-0
0,2.36842,2.36842,0,2.7205e-08,-3.649e-08,-0
0,2.36842,2.89474,0,5.17026e-08,-5.30358e-08,-0
0,2.36842,3.42105,0,7.72552e-08,-6.7195e-08,-0
0,2.36842,3.94737,0,1.01913e-07,-7.76809e-08,-0
0,2.36842,4.47368,0,1.23543e-07,-8.3596e-08,-0
0,2.36842,5,0,1.39853e-07,-8.43945e-08,-0
0,2.89474,-5,0,-4.17668e-08,-2.15814e-08,-0
0,2.89474,-4.47368,0,-1.27944e-08,-4.93807e-09,-0
0,2.89474,-3.94737,0,7.6476e-09,1.1779e-08,-0
0,2.89474,-3.42105,0,1.84668e-08,2.66627e-08,-0
0,2.89474,-2.89474,0,2.01181e-08,3.7839e-08,-0
0,2.89474,-2.36842,0,1.48164e-08,4.43982e-08,-0
0,2.89474,-1.84211,0,5.53842e-09,4.64562e-08,-0
0,2.89474,-1.31579,0,-4.8786e-09,4.44979e-08,-0
0,2.89474,-0.789474,0,-1.38054e-08,3.87753e-08,-0
0,2.89474,-0.263158,0,-1.87758e-08,2.97417e-08,-0
0,2.89474,0.263158,0,-1.84714e-08,1.81027e-08,-0
0,2.89474,0.789474,0,-1.28679e-08,3.83943e-09,-0
0,2.89474,1.31579,0,-2.11815e-09,-1.31835e-08,-0
0,2.89474,1.84211,0,1.35847e-08,-3.21567e-08,-0
0,2.89474,2.36842,0,3.343e-08,-5.132e-08,-0
0,2.89474,2.89474,0,5.61425e-08,-6.89667e-08,-0
0,2.89474,3.42105,0,7.99452e-08,-8.34839e-08,-0
0,2.89474,3.94737,0,1.02955e-07,-9.37618e-08,-0
0,2.89474,4.47368,0,1.23008e-07,-9.89204e-08,-0
0,2.89474,5,0,1.37766e-07,-9.84138e-08,-0
0,3.42105,-5,0,-6.98493e-08,-4.37322e-08,-0
0,3.42105,-4.47368,0,-4.10044e-08,-2.82866e-08,-0
0,3.42105,-3.94737,0,-1.81932e-08,-1.21884e-08,-0
0,3.42105,-3.42105,0,-2.76244e-09,2.96623e-09,-0
0,3.42105,-2.89474,0,5.20202e-09,1.56419e-08,-0
0,3.42105,-2.36842,0,6.72646e-09,2.45527e-08,-0
0,3.42105,-1.84211,0,3.75913e-09,2.9e-08,-0
0,3.42105,-1.31579,0,-1.3546e-09,2.87921e-08,-0
0,3.42105,-0.789474,0,-6.28738e-09,2.40984e-08,-0
0,3.42105,-0.263158,0,-9.07392e-09,1.51591e-08,-0
0,3.42105,0.263158,0,-8.28291e-09,2.36878e-09,-0
0,3.42105,0.789474,0,-3.04172e-09,-1.38255e-08,-0
0,3.42105,1.31579,0,6.97492e-09,-3.24128e-08,-0
0,3.42105,1.84211,0,2.15813e-08,-5.20907e-08,-0
0,3.42105,2.36842,0,4.00128e-08,-7.12298e-08,-0
0,3.42105,2.89474,0,6.10329e-08,-8.8248e-08,-0
0,3.42105,3.42105,0,8.30166e-08,-1.0173e-07,-0
0,3.42105,3.94737,0,1.04126e-07,-1.10604e-07,-0
0,3.42105,4.47368,0,1.22227e-07,-1.14e-07,-0
0,3.42105,5,0,1.35046e-07,-1.11414e-07,-0
0,3.94737,-5,0,-9.64204e-08,-6.89769e-08,-0
0,3.94737,-4.47368,0,-6.86922e-08,-5.54634e-08,-0
0,3.94737,-3.94737,0,-4.53349e-08,-4.12871e-08,-0
0,3.94737,-3.42105,0,-2.732e-08,-2.74836e-08,-0
0,3.94737,-2.89474,0,-1.51245e-08,-1.54341e-08,-0
0,3.94737,-2.36842,0,-8.30762e-09,-6.36027e-09,-0
0,3.94737,-1.84211,0,-5.69514e-09,-1.21295e-09,-0
0,3.94737,-1.31579,0,-5.61754e-09,-5.60353e-10,-0
0,3.94737,-0.789474,0,-6.2182e-09,-4.56985e-09,-0
0,3.94737,-0.263158,0,-5.75011e-09,-1.30892e-08,-0
0,3.94737,0.263158,0,-2.77583e-09,-2.56321e-08,-0
0,3.94737,0.789474,0,3.68967e-09,-4.13492e-08,-0
0,3.94737,1.31579,0,1.41148e-08,-5.91166e-08,-0
0,3.94737,1.84211,0,2.83885e-08,-7.74541e-08,-0
0,3.94737,2.36842,0,4.58641e-08,-9.48165e-08,-0
0,3.94737,2.89474,0,6.54809e-08,-1.09798e-07,-0
0,3.94737,3.42105,0,8.57164e-08,-1.20998e-07,-0
0,3.94737,3.94737,0,1.04769e-07,-1.27316e-07,-0
0,3.94737,4.47368,0,1.20681e-07,-1.28028e-07,-0
0,3.94737,5,0,1.31206e-07,-1.22594e-07,-0
0,4.47368,-5,0,-1.19888e-07,-9.58407e-08,-0
0,4.47368,-4.47368,0,-9.41384e-08,-8.49122e-08,-0
0,4.47368,-3.94737,0,-7.11966e-08,-7.32334e-08,-0
0,4.47368,-3.42105,0,-5.20271e-08,-6.16961e-08,-0
0,4.47368,-2.89474,0,-3.71623e-08,-5.14055e-08,-0
0,4.47368,-2.36842,0,-2.65212e-08,-4.34673e-08,-0
0,4.47368,-1.84211,0,-1.94518e-08,-3.88941e-08,-0
0,4.47368,-1.31579,0,-1.4753e-08,-3.82424e-08,-0
0,4.47368,-0.789474,0,-1.10173e-08,-4.17386e-08,-0
0,4.47368,-0.263158,0,-6.84611e-09,-4.93675e-08,-0
0,4.47368,0.263158,0,-9.84411e-10,-6.05839e-08,-0
0,4.47368,0.789474,0,7.46545e-09,-7.45084e-08,-0
0,4.47368,1.31579,0,1.89654e-08,-9.00375e-08,-0
0,4.47368,1.84211,0,3.34493e-08,-1.05699e-07,-0
0,4.47368,2.36842,0,5.04161e-08,-1.20168e-07,-0
0,4.47368,2.89474,0,6.88582e-08,-1.31962e-07,-0
0,4.47368,3.42105,0,8.74238e-08,-1.39853e-07,-0
0,4.47368,3.94737,0,1.04484e-07,-1.42863e-07,-0
0,4.47368,4.47368,0,1.1794e-07,-1.39993e-07,-0
0,4.47368,5,0,1.25688e-07,-1.30858e-07,-0
0,5,-5,0,-1.38834e-07,-1.22609e-07,-0
0,5,-4.47368,0,-1.15516e-07,-1.14566e-07,-0
0,5,-3.94737,0,-9.37686e-08,-1.05767e-07,-0
0,5,-3.42105,0,-7.4456e-08,-9.69409e-08,-0
0,5,-2.89474,0,-5.80881e-08,-8.89239e-08,-0
0,5,-2.36842,0,-4.48806e-08,-8.28197e-08,-0
0,5,-1.84211,0,-3.43654e-08,-7.9281e-08,-0
0,5,-1.31579,0,-2.58273e-08,-7.89745e-08,-0
0,5,-0.789474,0,-1.82431e-08,-8.21358e-08,-0
0,5,-0.263158,0,-1.05255e-08,-8.86086e-08,-0
0,5,0.263158,0,-1.7107e-09,-9.80336e-08,-0
0,5,0.789474,0,8.93199e-09,-1.09481e-07,-0
0,5,1.31579,0,2.17768e-08,-1.2201e-07,-0
0,5,1.84211,0,3.67698e-08,-1.34294e-07,-0
0,5,2.36842,0,5.34255e-08,-1.45011e-07,-0
0,5,2.89474,0,7.09094e-08,-1.53e-07,-0
0,5,3.42105,0,8.78504e-08,-1.56839e-07,-0
0,5,3.94737,0,1.02644e-07,-1.55565e-07,-0
0,5,4.47368,0,1.1345e-07,-1.48495e-07,-0
0,5,5,0,1.18031e-07,-1.35008e-07,-0
0.2,-5,-5,0,2.99764e-08,-2.43528e-08,-0
0.2,-5,-4.47368,0,5.61995e-08,-5.06241e-08,-0
0.2,-5,-3.94737,0,6.60234e-08,-6.45972e-08,-0
0.2,-5,-3.42105,0,5.82356e-08,-6.3056e-08,-0
0.2,-5,-2.89474,0,3.94095e-08,-4.79819e-08,-0
0.2,-5,-2.36842,0,1.95933e-08,-2.51356e-08,-0
0.2,-5,-1.84211,0,5.35884e-09,-4.54574e-10,0
0.2,-5,-1.31579,0,-1.57212e-09,2.22863e-08,-0
0.2,-5,-0.789474,0,-2.06895e-09,4.11835e-08,-0
0.2,-5,-0.263158,0,2.1118e-09,5.55838e-08,-0
0.2,-5,0.263158,0,9.15614e-09,6.55404e-08,0
0.2,-5,0.789474,0,1.74828e-08,7.13718e-08,0
0.2,-5,1.31579,0,2.57967e-08,7.35429e-08,0
0.2,-5,1.84211,0,3.30015e-08,7.23652e-08,0
